Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcEPIG	654	112	1	23	2	516	103	0	0	0
bcFHSL	651	108	0	23	2	518	93	0	0	0
bcHKRW	647	99	3	26	2	517	91	0	0	0
bcBWZY	643	114	3	20	0	506	98	0	0	0
bcBGOI	640	87	6	21	4	522	85	0	0	0
bcDKOP	636	112	6	28	2	488	112	0	0	0
bcATZG	633	73	4	15	1	540	66	0	0	0
bcEKBM	629	79	3	20	0	527	75	0	0	0
bcGZOK	626	66	2	16	0	542	67	0	0	0
bcIBSM	622	86	3	22	0	511	77	0	0	0
bcFSRZ	618	96	4	17	1	500	94	0	0	0
bcEULP	615	115	0	28	3	469	99	0	0	0
bcENSQ	612	170	2	35	1	404	132	0	0	0
bcETMC	608	80	5	12	1	510	71	0	0	0
bcAVBY	604	90	3	17	4	490	86	0	0	0
bcCSNV	601	100	4	14	3	480	97	0	0	0
bcAXPP	597	70	1	21	0	505	64	0	0	0
bcCZRL	593	113	2	17	2	459	100	0	0	0
bcEUXO	589	83	0	15	1	490	64	0	0	0
bcDISI	586	111	0	23	2	450	100	0	0	0
bcDCLT	583	96	1	21	1	464	87	0	0	0
bcEPAQ	579	91	4	25	1	458	92	0	0	0
bcAJSD	576	79	2	10	0	485	72	0	0	0
bcEZHW	572	70	1	15	2	484	64	0	0	0
bcDPNC	569	363	5	21	2	178	272	0	0	0
bcFJYF	565	85	5	32	1	442	81	0	0	0
bcGHCR	561	59	3	15	0	484	62	0	0	0
bcFQLX	558	112	5	25	1	415	97	0	0	0
bcBKZY	555	89	3	21	0	442	89	0	0	0
bcHKWR	551	77	3	28	0	443	68	0	0	0
bcFRXL	548	65	1	15	1	466	64	0	0	0
bcDZGK	544	79	1	20	1	443	74	0	0	0
bcDSDB	541	68	1	16	0	456	65	0	0	0
bcHZWH	537	95	3	7	0	432	89	0	0	0
bcFJOH	534	87	4	23	0	420	82	0	0	0
bcDHYE	530	49	1	9	0	471	48	0	0	0
bcGZKV	526	70	3	15	0	438	63	0	0	0
bcBFQG	523	62	2	8	0	451	52	0	0	0
bcASNV	519	105	2	24	3	385	99	0	0	0
bcASNS	516	81	4	7	2	422	83	0	0	0
bcCDIG	512	65	5	13	1	428	69	0	0	0
bcDSHH	508	88	7	14	0	399	78	0	0	0
bcHYWX	504	63	1	12	1	427	57	0	0	0
bcGHHS	500	87	5	17	0	391	85	0	0	0
bcDTKH	497	70	1	28	1	397	66	0	0	0
bcDDSP	493	82	1	13	0	397	79	0	0	0
bcEMKL	489	69	2	14	1	403	58	0	0	0
bcDRSW	485	79	2	14	1	389	71	0	0	0
bcBSDG	481	73	3	13	0	392	58	0	0	0
bcICVT	476	89	0	15	0	372	87	0	0	0
bcHTEI	472	150	3	30	2	287	165	0	0	0
bcAUGD	468	113	2	14	0	339	87	0	0	0
bcAOGV	464	64	5	18	0	377	64	0	0	0
bcEYNE	460	73	0	17	1	369	59	0	0	0
bcGYRV	455	85	1	12	1	356	80	0	0	0
bcFQSL	450	71	1	22	0	356	71	0	0	0
bcHTZU	446	82	1	28	2	333	72	0	0	0
bcCXHW	442	91	3	20	1	327	83	0	0	0
bcCYOR	438	77	3	16	2	340	76	0	0	0
bcELMA	433	72	3	10	0	348	66	0	0	0
bcBAQD	429	46	2	15	1	365	46	0	0	0
bcFGGB	424	75	1	42	2	304	67	0	0	0
bcHKRG	420	229	8	40	2	141	163	0	0	0
bcEHCX	415	53	2	11	1	348	50	0	0	0
bcGZKA	410	71	3	16	1	319	73	0	0	0
bcCLNR	405	56	1	11	1	336	52	0	0	0
bcAQLA	400	96	0	18	2	284	90	0	0	0
bcGWZR	395	72	0	15	2	306	66	0	0	0
bcCUAA	390	54	1	17	5	313	51	0	0	0
bcDQSE	384	67	0	15	3	299	59	0	0	0
bcELEH	379	64	0	18	0	297	55	0	0	0
bcHVTK	373	87	0	7	0	279	75	0	0	0
bcDONF	367	82	2	19	4	260	77	0	0	0
bcDXGX	362	59	0	8	0	295	59	0	0	0
bcGMUF	355	65	5	9	0	276	64	0	0	0
bcCDCT	349	34	2	10	1	302	34	0	0	0
bcBGAH	344	71	2	18	0	253	66	0	0	0
bcEFUC	337	47	2	25	1	262	49	0	0	0
bcDMQK	331	77	1	13	1	239	74	0	0	0
bcCNZL	324	53	3	17	0	251	55	0	0	0
bcEWAZ	317	79	2	13	0	223	54	0	0	0
bcCCKQ	310	66	4	10	1	229	54	0	0	0
bcEVWV	303	43	4	12	1	243	41	0	0	0
bcHXLY	295	52	1	11	1	230	48	0	0	0
bcAAIX	287	124	4	22	4	133	120	0	0	0
bcFUMM	280	57	1	11	1	210	49	0	0	0
bcHZCE	273	47	0	9	0	217	46	0	0	0
bcHKLA	264	50	2	11	0	201	46	0	0	0
bcBJEK	256	85	1	6	2	162	64	0	0	0
bcGYTD	117929	71022	1064	15923	1290	28630	76792	0	0	0
bcGTPF	39478	22541	372	4294	678	11593	24090	0	0	0
bcCTVF	29316	10572	169	12550	500	5525	10781	0	0	0
bcGPPU	23410	15191	219	2821	155	5024	14752	0	0	0
bcEOSA	20013	7756	99	7785	268	4105	7064	0	0	0
bcHMQP	17604	11121	119	1959	105	4300	9725	0	0	0
bcDDAF	15399	8656	122	1809	168	4644	9453	0	0	0
bcDDMB	13836	9239	132	1258	45	3162	8211	0	0	0
bcCWYH	12487	5992	59	3021	113	3302	4963	0	0	0
bcESDL	11487	7233	79	1643	33	2499	8713	0	0	0
bcGFIS	10580	6666	127	1206	24	2557	5373	0	0	0
bcBVLK	9770	5696	72	1026	105	2871	4662	0	0	0
bcFSMD	9073	4992	83	1099	38	2861	4150	0	0	0
bcFDAR	8357	4975	62	794	74	2452	3970	0	0	0
bcFWZB	7691	4883	48	673	22	2065	3945	0	0	0
bcDUQN	7067	3721	77	861	56	2352	3161	0	0	0
bcAWAG	6539	3924	80	797	31	1707	3427	0	0	0
bcDQCI	5952	2687	53	614	31	2567	2213	0	0	0
bcDRTS	5357	2673	59	573	14	2038	2273	0	0	0
bcCFFN	4838	2896	44	576	11	1311	2168	0	0	0
bcCUXS	4195	1851	31	254	22	2037	1598	0	0	0
bcHGSG	3459	1081	29	160	56	2133	832	0	0	0
bcIBEN	2889	1724	24	339	13	789	1245	0	0	0
bcAANN	2415	731	20	95	12	1557	629	0	0	0
bcCDYY	2116	319	11	86	3	1697	288	0	0	0
bcBYLJ	1939	718	10	120	13	1078	485	0	0	0
bcIILE	1806	263	4	67	1	1471	237	0	0	0
bcAOWA	1702	241	12	41	4	1404	246	0	0	0
bcCXQN	1622	208	6	35	2	1371	190	0	0	0
bcCEAC	1556	201	7	57	6	1285	201	0	0	0
bcHFYR	1487	596	9	54	8	820	387	0	0	0
bcBRDJ	1444	198	4	60	5	1177	191	0	0	0
bcFZGG	1400	196	13	49	6	1136	196	0	0	0
bcFPRE	1361	153	12	23	4	1169	144	0	0	0
bcBLGS	1328	205	3	50	3	1067	194	0	0	0
bcAKPT	1295	213	5	40	2	1035	196	0	0	0
bcELKG	1262	168	3	32	0	1059	151	0	0	0
bcDYIN	1236	348	5	44	31	808	283	0	0	0
bcBEML	1206	306	7	62	6	825	261	0	0	0
bcAZUO	1181	133	6	33	0	1009	130	0	0	0
bcCUGJ	1159	262	2	162	6	727	211	0	0	0
bcFBFX	1139	178	6	37	2	916	161	0	0	0
bcGFAA	1119	467	7	71	5	569	396	0	0	0
bcBZSO	1098	118	5	29	0	946	106	0	0	0
bcBSAT	1080	128	8	23	4	917	118	0	0	0
bcGMZQ	1064	186	2	27	1	848	182	0	0	0
bcBEEJ	1048	194	5	44	2	803	179	0	0	0
bcFAYV	1031	121	0	31	0	879	109	0	0	0
bcHFNV	1016	133	4	35	1	843	140	0	0	0
bcHYDE	1003	190	4	31	0	778	194	0	0	0
bcFIMY	988	113	3	21	2	849	108	0	0	0
bcDBMC	976	206	8	39	5	718	182	0	0	0
bcIASF	965	126	5	15	0	819	128	0	0	0
bcFDRR	954	188	9	33	3	721	166	0	0	0
bcCQWS	944	152	2	29	1	760	125	0	0	0
bcHCHQ	933	139	5	26	1	762	128	0	0	0
bcCASC	923	182	7	24	0	710	166	0	0	0
bcCMWP	913	97	3	22	3	788	95	0	0	0
bcEWFZ	905	105	3	26	1	770	106	0	0	0
bcGJAT	894	198	5	53	3	635	159	0	0	0
bcBKSP	887	151	6	35	3	692	147	0	0	0
bcGDIA	879	234	5	21	1	618	187	0	0	0
bcAKKQ	871	113	8	27	2	721	112	0	0	0
bcGAJN	864	116	4	16	0	728	107	0	0	0
bcIJWI	857	114	2	27	2	712	103	0	0	0
bcFCUQ	850	136	4	31	2	677	140	0	0	0
bcDIZI	843	85	6	27	2	723	90	0	0	0
bcHINZ	836	105	3	27	2	699	96	0	0	0
bcHMCM	830	124	4	20	2	680	109	0	0	0
bcCHVO	825	128	0	28	0	669	116	0	0	0
bcDFVJ	818	147	3	35	4	629	129	0	0	0
bcBUEL	812	110	6	23	1	672	110	0	0	0
bcGSXB	806	96	1	29	1	679	84	0	0	0
bcAZOU	800	115	4	18	0	663	110	0	0	0
bcHDZJ	794	114	4	17	2	657	110	0	0	0
bcGYLF	789	144	2	35	1	607	108	0	0	0
bcICWB	784	100	2	25	1	656	95	0	0	0
bcBDYR	778	165	6	31	4	572	146	0	0	0
bcGLWU	773	136	3	31	2	601	124	0	0	0
bcDLDG	768	134	4	26	0	604	116	0	0	0
bcDEAJ	762	125	6	28	3	600	115	0	0	0
bcDURU	758	98	2	34	2	622	96	0	0	0
bcCEYW	753	114	2	29	1	607	98	0	0	0
bcFDFM	749	204	6	36	4	499	189	0	0	0
bcFLJJ	744	135	5	39	3	562	137	0	0	0
bcHCKJ	740	168	4	29	4	535	130	0	0	0
bcDJGS	736	103	7	26	2	598	98	0	0	0
bcIEKU	731	121	3	24	0	583	111	0	0	0
bcBQXG	727	102	3	10	1	611	98	0	0	0
bcEGHY	723	77	1	12	0	633	69	0	0	0
bcDKIR	718	97	1	18	1	601	89	0	0	0
bcAXVW	714	84	2	18	1	609	79	0	0	0
bcECWO	710	97	1	15	3	594	82	0	0	0
bcCPYA	706	99	3	25	0	579	99	0	0	0
bcEZIR	702	116	6	27	2	551	110	0	0	0
bcCPKX	697	96	5	26	1	569	91	0	0	0
bcDKEI	694	103	6	25	3	557	99	0	0	0
bcEXSC	689	99	3	28	2	557	91	0	0	0
bcADOU	685	143	0	28	1	513	126	0	0	0
bcEGHN	682	96	5	21	1	559	91	0	0	0
bcFOJT	678	90	5	18	0	565	93	0	0	0
bcHVJG	673	114	3	17	1	538	101	0	0	0
bcAHWW	669	147	1	23	1	497	129	0	0	0
bcHHAH	665	77	5	24	1	558	81	0	0	0
bcCLJZ	661	115	1	33	0	512	105	0	0	0
bcFTAQ	658	90	4	29	0	535	83	0	0	0
bcFRZR	654	91	2	21	0	540	80	0	0	0
bcBDXF	651	100	1	28	4	518	96	0	0	0
bcGLWY	647	125	4	36	0	482	123	0	0	0
bcDSXS	643	81	3	23	2	534	76	0	0	0
bcGAYU	640	103	0	24	1	512	85	0	0	0
bcDPQL	636	106	4	17	1	508	96	0	0	0
bcGYSM	633	174	4	38	1	416	169	0	0	0
bcFNKD	629	81	3	22	1	522	81	0	0	0
bcAOYE	626	82	1	23	2	518	77	0	0	0
bcBLFT	622	187	4	43	3	385	144	0	0	0
bcEPOP	618	115	3	24	2	474	110	0	0	0
bcGZVL	615	103	1	23	1	487	81	0	0	0
bcGDRW	612	94	2	23	0	493	85	0	0	0
bcFSHT	608	79	4	18	0	507	78	0	0	0
bcBGGE	604	132	2	22	0	448	111	0	0	0
bcFECS	601	79	4	20	1	497	77	0	0	0
bcDTFG	597	90	4	9	0	494	86	0	0	0
bcFTVW	593	73	4	17	1	498	66	0	0	0
bcBMIX	589	98	5	25	1	460	92	0	0	0
bcHZXZ	586	134	2	29	1	420	106	0	0	0
bcGQRK	583	121	4	31	0	427	117	0	0	0
bcAEMK	579	79	3	16	2	479	75	0	0	0
bcAYDS	576	69	3	16	4	484	70	0	0	0
bcECZT	572	85	2	30	1	454	83	0	0	0
bcGZKX	569	114	3	18	1	433	88	0	0	0
bcCTRP	565	66	0	15	0	484	66	0	0	0
bcDMFN	561	84	3	24	0	450	77	0	0	0
bcAMNT	558	84	4	21	3	446	71	0	0	0
bcGLZY	555	137	2	31	1	384	136	0	0	0
bcCSWC	551	75	1	12	1	462	69	0	0	0
bcBIKH	548	68	4	14	1	461	67	0	0	0
bcEAXK	544	104	3	21	1	415	94	0	0	0
bcIASD	541	81	1	8	0	451	82	0	0	0
bcFNVC	537	90	2	17	2	426	84	0	0	0
bcAXMZ	534	97	1	19	3	414	93	0	0	0
bcEPEY	530	83	4	22	0	421	79	0	0	0
bcFEVT	526	72	3	21	0	430	65	0	0	0
bcFWCH	523	65	3	22	1	432	65	0	0	0
bcAZOV	519	164	3	22	0	330	141	0	0	0
bcIEJN	516	89	2	14	1	410	77	0	0	0
bcFTFC	512	78	3	33	0	398	73	0	0	0
bcBSVQ	508	92	4	16	2	394	93	0	0	0
bcEDYI	504	53	2	19	0	430	55	0	0	0
bcHTFG	500	90	2	18	1	389	79	0	0	0
bcGBBS	497	94	3	25	1	374	78	0	0	0
bcAWRN	493	79	4	10	3	397	69	0	0	0
bcGOBV	489	77	2	14	0	396	71	0	0	0
bcHNGH	485	65	2	11	1	406	58	0	0	0
bcFKZR	481	79	0	25	1	376	72	0	0	0
bcHAFL	476	102	3	19	0	352	88	0	0	0
bcFIER	472	103	1	18	3	347	97	0	0	0
bcAXLK	468	90	3	21	0	354	75	0	0	0
bcCTZH	464	80	4	33	3	344	77	0	0	0
bcDEXI	460	61	1	24	2	372	56	0	0	0
bcGQIS	455	178	2	24	0	251	127	0	0	0
bcCVOK	450	86	5	15	2	342	72	0	0	0
bcFVEA	446	81	2	16	0	347	65	0	0	0
bcHCXE	442	117	1	13	1	310	93	0	0	0
bcEOUE	438	97	2	17	2	320	82	0	0	0
bcHGDL	433	87	3	16	2	325	82	0	0	0
bcDZYE	429	63	0	10	2	354	59	0	0	0
bcGTFZ	424	67	3	15	0	339	67	0	0	0
bcBZLP	420	69	6	13	0	332	54	0	0	0
bcCWMN	415	84	3	17	0	311	75	0	0	0
bcANLX	410	52	2	14	1	341	49	0	0	0
bcESWX	405	49	1	7	0	348	40	0	0	0
bcFMRD	400	77	4	19	3	297	71	0	0	0
bcDQUS	395	59	3	20	5	308	55	0	0	0
bcGZRF	390	74	2	11	0	303	70	0	0	0
bcHAQB	384	63	0	19	0	302	61	0	0	0
bcAWEA	379	180	3	31	5	160	185	0	0	0
bcADUD	373	68	4	16	1	284	72	0	0	0
bcAZXG	367	81	2	18	1	265	75	0	0	0
bcEFQU	362	55	4	19	1	283	56	0	0	0
bcFSTR	355	48	2	11	1	293	40	0	0	0
bcFKIR	349	69	1	18	1	260	62	0	0	0
bcCYIH	344	60	1	11	0	272	53	0	0	0
bcDOBH	337	86	2	15	0	234	74	0	0	0
bcHKBU	331	67	0	16	2	246	65	0	0	0
bcFZWB	324	86	3	11	1	223	77	0	0	0
bcHLIC	317	52	0	14	0	251	45	0	0	0
bcHVDY	310	54	2	9	0	245	50	0	0	0
bcHKJR	303	67	0	12	0	224	59	0	0	0
bcIBDJ	295	60	1	12	0	222	57	0	0	0
bcDDEU	287	69	2	13	0	203	68	0	0	0
bcAFCY	280	123	2	32	1	122	126	0	0	0
bcHDVD	273	127	5	33	3	105	137	0	0	0
bcIFTA	264	52	2	7	0	203	49	0	0	0
bcBFDD	256	109	7	18	6	116	103	0	0	0
bcHGLX	112867	64272	1170	15015	2487	29923	73670	0	0	0
bcANYR	39465	24536	512	5546	262	8609	26003	0	0	0
bcFMKO	29311	17394	291	3094	201	8331	17532	0	0	0
bcEZFR	23386	16366	209	1987	53	4771	14993	0	0	0
bcDSPM	19993	12867	154	2381	186	4405	11878	0	0	0
bcBGHJ	17587	10343	140	1821	64	5219	9108	0	0	0
bcECNL	15395	8195	114	2482	117	4487	8049	0	0	0
bcBGTE	13832	8875	99	1561	65	3232	8456	0	0	0
bcDABE	12481	7777	104	1469	109	3022	6247	0	0	0
bcFHHP	11482	7389	131	1622	42	2298	6252	0	0	0
bcDKDQ	10579	5774	86	789	73	3857	4828	0	0	0
bcFWVN	9762	5166	77	2099	63	2357	4638	0	0	0
bcDYJU	9069	4961	120	1208	151	2629	4824	0	0	0
bcIBOU	8352	5323	63	1072	25	1869	4453	0	0	0
bcGVTT	7691	4793	74	780	23	2021	3640	0	0	0
bcIEWZ	7066	4595	65	745	39	1622	4109	0	0	0
bcICWD	6538	3995	48	781	24	1690	3054	0	0	0
bcHHEW	5949	3808	58	729	22	1332	3113	0	0	0
bcAQSP	5353	3088	35	783	21	1426	2372	0	0	0
bcEBWZ	4835	3035	38	586	16	1160	2685	0	0	0
bcHCXH	4192	1997	27	279	30	1859	1454	0	0	0
bcEKRR	3456	1722	28	283	10	1413	1282	0	0	0
bcBCFH	2887	1532	23	181	11	1140	1170	0	0	0
bcGMGZ	2412	1132	29	142	7	1102	938	0	0	0
bcAKJB	2114	619	12	90	8	1385	523	0	0	0
bcHRAK	1939	1078	19	72	1	769	726	0	0	0
bcCSFE	1806	206	8	55	2	1535	205	0	0	0
bcHSER	1701	531	9	86	7	1068	402	0	0	0
bcEGEW	1621	740	22	170	5	684	542	0	0	0
bcIIQW	1556	227	2	50	3	1274	186	0	0	0
bcCNVJ	1487	133	3	42	5	1304	130	0	0	0
bcCXSV	1444	207	7	51	2	1177	194	0	0	0
bcBZXC	1400	219	8	43	3	1127	184	0	0	0
bcDJKH	1361	245	9	46	2	1059	224	0	0	0
bcDBEB	1328	171	8	46	0	1103	158	0	0	0
bcAYCE	1294	207	6	43	3	1035	186	0	0	0
bcEAGQ	1262	164	11	29	1	1057	157	0	0	0
bcBRXA	1236	149	4	35	0	1048	138	0	0	0
bcFBXZ	1206	302	6	46	8	844	251	0	0	0
bcCPNW	1181	146	6	36	3	990	143	0	0	0
bcFBXI	1159	171	6	38	1	943	155	0	0	0
bcGOEX	1139	153	5	28	1	952	147	0	0	0
bcHAMJ	1119	139	7	25	0	948	128	0	0	0
bcIHKO	1098	149	6	31	3	909	140	0	0	0
bcEPFR	1080	166	5	38	1	870	147	0	0	0
bcDNGS	1064	119	3	27	0	915	117	0	0	0
bcEBBI	1048	157	3	28	2	858	153	0	0	0
bcAWDB	1030	149	4	30	0	847	139	0	0	0
bcHHPS	1016	162	3	31	1	819	142	0	0	0
bcCYHD	1003	122	2	22	1	856	109	0	0	0
bcATQI	988	269	6	63	6	644	217	0	0	0
bcDUZL	976	140	3	27	0	806	127	0	0	0
bcGSVK	965	159	3	22	1	780	144	0	0	0
bcHKEA	954	114	8	33	0	799	104	0	0	0
bcHFQR	943	122	2	27	3	789	112	0	0	0
bcDLTO	933	209	5	43	6	670	186	0	0	0
bcCUXH	923	100	2	28	2	791	98	0	0	0
bcCSXW	913	132	4	28	7	742	127	0	0	0
bcEYVJ	905	120	4	29	0	752	112	0	0	0
bcICNE	894	116	5	27	2	744	110	0	0	0
bcDNZY	887	266	10	75	3	533	296	0	0	0
bcENUT	879	161	3	36	2	677	134	0	0	0
bcGWLP	871	117	5	25	3	721	115	0	0	0
bcAHTP	864	135	3	30	4	692	123	0	0	0
bcBLSQ	857	172	4	24	1	656	138	0	0	0
bcDFLC	850	113	1	23	0	713	113	0	0	0
bcHHLX	843	119	8	26	1	689	124	0	0	0
bcFPEC	836	121	1	30	1	683	111	0	0	0
bcFTDN	830	93	1	20	0	716	90	0	0	0
bcCUPS	825	120	6	49	4	646	108	0	0	0
bcBQSQ	818	121	3	24	2	668	112	0	0	0
bcDGTB	812	118	2	24	0	668	115	0	0	0
bcCADH	806	146	5	30	2	623	132	0	0	0
bcGMNC	800	120	3	24	0	653	109	0	0	0
bcDWNM	794	345	10	68	8	363	279	0	0	0
bcGDWB	789	78	1	23	0	687	75	0	0	0
bcCXTD	784	101	1	23	0	659	94	0	0	0
bcEIYP	778	97	4	14	2	661	98	0	0	0
bcEWCS	773	133	6	34	0	600	118	0	0	0
bcGJBP	768	109	4	25	2	628	98	0	0	0
bcHCFK	762	122	3	22	1	614	107	0	0	0
bcEVYX	758	132	3	17	1	605	109	0	0	0
bcGZCX	753	97	2	24	1	629	94	0	0	0
bcEXCP	749	121	2	18	1	607	119	0	0	0
bcHFMH	744	83	7	19	2	633	83	0	0	0
bcBDQE	740	164	4	29	2	541	151	0	0	0
bcHGMB	736	114	2	29	3	588	102	0	0	0
bcFLFP	731	127	9	34	2	559	127	0	0	0
bcFYAS	727	101	0	25	2	599	97	0	0	0
bcGQFU	723	113	7	32	0	571	110	0	0	0
bcGYOI	718	111	2	23	3	579	101	0	0	0
bcBCNC	714	97	3	11	0	603	93	0	0	0
bcDZXT	710	87	5	28	1	589	89	0	0	0
bcAYZN	706	132	5	26	0	543	125	0	0	0
bcHFWZ	702	134	3	33	1	531	117	0	0	0
bcDNJP	697	99	3	30	1	564	93	0	0	0
bcFNXR	694	72	3	16	0	603	67	0	0	0
bcGFGE	689	79	2	13	1	594	75	0	0	0
bcAVIT	685	139	3	25	1	517	113	0	0	0
bcGFUN	682	62	1	14	2	603	61	0	0	0
bcAHOU	678	98	2	15	4	559	80	0	0	0
bcGEQE	673	246	3	31	4	389	186	0	0	0
bcGTIZ	669	74	4	16	0	575	77	0	0	0
bcBXNW	665	150	2	28	0	485	121	0	0	0
bcDQYK	661	70	3	31	1	556	71	0	0	0
bcDNFA	658	90	5	21	1	541	80	0	0	0
bcAAOE	654	150	5	30	6	463	151	0	0	0
bcANHT	651	93	6	26	4	522	92	0	0	0
bcHGNW	647	97	4	19	2	525	93	0	0	0
bcCSCN	643	96	3	23	2	519	81	0	0	0
bcBQOZ	640	119	4	22	0	495	116	0	0	0
bcFJES	636	80	4	28	1	523	72	0	0	0
bcAECR	633	122	1	17	2	491	102	0	0	0
bcELHY	629	118	3	20	4	484	106	0	0	0
bcHMUK	626	137	0	29	1	459	109	0	0	0
bcCAYZ	622	91	2	29	0	500	76	0	0	0
bcEBDL	618	83	1	20	0	514	66	0	0	0
bcAAZK	615	85	0	15	0	515	77	0	0	0
bcBOBD	612	95	3	15	3	496	89	0	0	0
bcGMEE	608	72	6	12	2	516	68	0	0	0
bcEFBL	604	98	2	20	1	483	81	0	0	0
bcGCDH	601	125	5	24	2	445	123	0	0	0
bcEEKY	597	83	2	23	0	489	86	0	0	0
bcBXCF	593	73	3	14	0	503	71	0	0	0
bcFXNF	590	80	4	17	4	485	74	0	0	0
bcEILQ	586	104	0	19	0	463	86	0	0	0
bcHMOP	583	106	2	28	3	444	102	0	0	0
bcBDRQ	579	85	5	16	1	472	76	0	0	0
bcAXNZ	576	91	5	26	0	454	91	0	0	0
bcFLVN	572	138	4	28	3	399	129	0	0	0
bcGJGT	569	71	5	33	2	458	68	0	0	0
bcAROB	565	88	9	18	1	449	82	0	0	0
bcGGXH	561	88	0	18	0	455	79	0	0	0
bcBOOS	558	69	2	15	1	471	62	0	0	0
bcBAFQ	555	90	3	18	1	443	92	0	0	0
bcIAOJ	551	75	5	20	4	447	68	0	0	0
bcICBY	548	81	2	13	0	452	76	0	0	0
bcDSVJ	544	96	6	6	0	436	91	0	0	0
bcHZZR	541	80	2	14	3	442	70	0	0	0
bcCJMJ	537	55	3	15	1	463	51	0	0	0
bcELZP	534	113	0	13	1	407	101	0	0	0
bcDHHE	530	90	3	26	3	408	85	0	0	0
bcGSCX	526	84	3	30	2	407	77	0	0	0
bcGLEC	523	123	2	21	0	377	104	0	0	0
bcATMV	519	73	3	21	1	421	72	0	0	0
bcFMOH	515	70	0	17	0	428	63	0	0	0
bcGEPC	512	96	3	12	2	399	92	0	0	0
bcBFRF	508	85	4	16	2	401	84	0	0	0
bcCQJU	504	74	2	20	2	406	64	0	0	0
bcAMSC	500	85	3	18	4	390	87	0	0	0
bcIJQZ	497	79	3	14	0	401	67	0	0	0
bcGTKD	493	142	2	18	0	331	117	0	0	0
bcBDHQ	489	84	4	21	4	376	81	0	0	0
bcBTZB	485	65	0	20	0	400	58	0	0	0
bcEDFZ	481	60	2	16	1	402	55	0	0	0
bcGATS	476	71	3	16	3	383	71	0	0	0
bcFQZT	472	68	3	11	2	388	73	0	0	0
bcAYWE	468	75	1	18	1	373	73	0	0	0
bcBVUC	464	70	0	14	1	379	61	0	0	0
bcDXSR	460	96	4	13	2	345	76	0	0	0
bcGCKB	455	70	4	15	0	366	68	0	0	0
bcFBWH	450	52	1	12	0	385	51	0	0	0
bcHFES	446	72	2	15	0	357	67	0	0	0
bcBYHP	442	107	2	18	1	314	92	0	0	0
bcDJUN	438	67	2	17	4	348	58	0	0	0
bcBHHN	433	82	1	15	0	335	68	0	0	0
bcGFQF	429	84	3	19	2	321	80	0	0	0
bcFVNK	424	64	2	18	2	338	60	0	0	0
bcHHGM	420	71	1	19	0	329	69	0	0	0
bcHOBK	415	79	0	33	2	301	80	0	0	0
bcBZVU	410	48	3	11	3	345	52	0	0	0
bcCJFM	405	69	2	24	3	307	63	0	0	0
bcEOES	400	63	3	14	1	319	59	0	0	0
bcDSLF	395	46	0	9	4	336	43	0	0	0
bcAHRQ	390	56	3	12	2	317	55	0	0	0
bcAVUP	384	98	7	42	2	235	113	0	0	0
bcAKYG	379	76	4	9	0	290	65	0	0	0
bcBPFG	373	71	2	16	2	282	64	0	0	0
bcFUIB	367	93	0	18	1	255	78	0	0	0
bcHWKL	362	64	0	14	0	284	53	0	0	0
bcGVXB	355	62	2	13	0	278	62	0	0	0
bcFQOL	349	69	4	14	1	261	72	0	0	0
bcDRRJ	344	59	3	18	3	261	57	0	0	0
bcHWGW	337	76	1	16	2	242	69	0	0	0
bcAHZE	331	34	2	9	0	286	36	0	0	0
bcGJQP	324	53	7	5	1	258	58	0	0	0
bcCPLZ	317	56	3	18	0	240	57	0	0	0
bcCPSV	310	64	0	20	0	226	61	0	0	0
bcCOVO	303	83	2	8	0	210	77	0	0	0
bcCWFG	295	47	1	13	0	234	43	0	0	0
bcGXSH	287	42	1	13	1	230	41	0	0	0
bcCHNE	280	48	0	10	0	222	40	0	0	0
bcFCEG	273	62	4	15	1	191	60	0	0	0
bcGAON	264	46	0	10	0	208	35	0	0	0
bcBKSK	256	58	1	10	0	187	51	0	0	0
bcHXHT	103450	64931	1066	13809	655	22989	65872	0	0	0
bcDALB	39416	22108	503	6383	208	10214	22417	0	0	0
bcIERT	29267	19643	323	3413	81	5807	19397	0	0	0
bcFJYM	23385	15235	261	3143	53	4693	14559	0	0	0
bcEPVO	19970	12686	298	2680	74	4232	10818	0	0	0
bcBAID	17585	10909	140	1364	57	5115	10662	0	0	0
bcDNIS	15380	9501	175	2090	63	3551	8709	0	0	0
bcEILM	13830	7710	182	2054	126	3758	7020	0	0	0
bcCWQU	12452	7822	88	1238	53	3251	6334	0	0	0
bcDCIH	11463	7267	83	1430	154	2529	6225	0	0	0
bcCHWA	10578	6657	93	1138	33	2657	5575	0	0	0
bcAPUG	9760	6122	95	1139	103	2301	5121	0	0	0
bcBXEU	9064	5724	89	835	43	2373	4583	0	0	0
bcEUQE	8349	5576	64	850	22	1837	4526	0	0	0
bcEPKM	7690	3196	59	388	64	3983	2906	0	0	0
bcIJAU	7066	4334	94	790	21	1827	3533	0	0	0
bcDJLS	6537	2940	79	404	237	2877	2285	0	0	0
bcFFBC	5947	3786	71	477	23	1590	3064	0	0	0
bcDFZC	5349	2944	64	650	24	1667	2503	0	0	0
