Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcATJD	821	97	9	21	0	694	98	0	0	0
bcEPDQ	812	88	3	21	0	700	86	0	0	0
bcFBOY	802	349	5	156	13	279	315	0	0	0
bcETPV	792	80	6	22	2	682	80	0	0	0
bcEPLU	782	89	2	25	3	663	89	0	0	0
bcDOYQ	773	86	5	25	0	657	87	0	0	0
bcCSHT	763	84	6	24	2	647	86	0	0	0
bcDYRP	753	77	4	20	0	652	77	0	0	0
bcALQQ	744	55	3	18	1	667	55	0	0	0
bcCJEU	734	73	5	9	2	645	72	0	0	0
bcGNUW	724	93	5	34	2	590	87	0	0	0
bcGQWR	715	63	5	14	0	633	66	0	0	0
bcIDST	705	70	2	17	3	613	68	0	0	0
bcDNZP	696	68	3	14	2	609	69	0	0	0
bcGMKD	687	58	4	46	0	579	59	0	0	0
bcEDGT	677	76	4	13	1	583	73	0	0	0
bcBTSU	667	66	1	16	1	583	65	0	0	0
bcGGMI	657	56	5	14	1	581	59	0	0	0
bcHBQJ	648	96	2	19	3	528	96	0	0	0
bcCCOS	638	64	4	16	3	551	66	0	0	0
bcESMA	629	50	4	19	1	555	54	0	0	0
bcEFPV	620	42	7	19	0	552	48	0	0	0
bcEKYR	611	81	2	20	1	507	84	0	0	0
bcGDOI	602	45	3	14	1	539	47	0	0	0
bcBBTG	593	75	5	19	4	490	77	0	0	0
bcBNYC	584	62	4	22	0	496	64	0	0	0
bcAVTQ	575	52	1	20	0	502	49	0	0	0
bcDWJP	566	54	4	13	1	494	59	0	0	0
bcGXAD	558	45	1	13	1	498	46	0	0	0
bcEFDJ	548	72	5	14	0	457	74	0	0	0
bcFJMC	539	51	3	16	1	468	52	0	0	0
bcALVV	531	95	4	22	5	405	94	0	0	0
bcEBGO	523	62	3	14	1	443	61	0	0	0
bcCNRA	515	110	1	20	1	383	105	0	0	0
bcCRPF	505	50	5	10	2	438	54	0	0	0
bcFOXI	497	60	3	22	1	411	58	0	0	0
bcBGGX	489	91	5	23	2	368	85	0	0	0
bcAWQS	481	53	1	19	0	408	56	0	0	0
bcFLBT	473	38	2	14	0	419	38	0	0	0
bcDUOB	465	38	1	11	0	415	39	0	0	0
bcFKTQ	458	35	0	6	0	417	31	0	0	0
bcHMFI	452	39	3	10	0	400	43	0	0	0
bcGADO	446	116	4	18	2	306	107	0	0	0
bcARYW	438	21	3	10	0	404	23	0	0	0
bcDJVQ	432	50	2	16	1	363	52	0	0	0
bcALAZ	425	49	2	17	1	356	49	0	0	0
bcBHHN	419	57	2	11	0	349	56	0	0	0
bcHIOJ	412	27	1	14	1	369	27	0	0	0
bcIJLI	407	35	2	15	1	354	35	0	0	0
bcDVHV	401	42	2	8	2	347	43	0	0	0
bcHBOV	395	42	2	7	0	344	43	0	0	0
bcANEH	390	24	3	5	1	357	27	0	0	0
bcBJSS	384	59	4	13	0	308	60	0	0	0
bcHKRX	379	40	0	1	1	337	39	0	0	0
bcFCOU	374	32	2	6	0	334	34	0	0	0
bcAVOY	368	31	2	12	1	322	32	0	0	0
bcDETW	363	35	2	10	2	314	37	0	0	0
bcFJAY	358	26	1	5	1	325	25	0	0	0
bcBAPS	353	31	2	9	0	311	32	0	0	0
bcCWDN	348	31	3	8	0	306	33	0	0	0
bcHOFN	343	45	5	11	0	282	46	0	0	0
bcIDRB	338	61	4	6	1	266	56	0	0	0
bcHQAX	334	27	0	4	0	303	24	0	0	0
bcGCHV	329	29	1	13	0	286	30	0	0	0
bcDPJO	325	44	1	10	0	270	43	0	0	0
bcAILP	320	41	1	17	1	260	41	0	0	0
bcDDUE	315	40	0	11	0	264	37	0	0	0
bcHTJA	311	31	2	8	1	269	33	0	0	0
bcBTFW	306	98	2	31	2	173	90	0	0	0
bcHMAX	302	122	3	31	2	144	113	0	0	0
bcAITL	298	131	5	23	2	137	121	0	0	0
bcHUJA	294	31	2	7	1	253	32	0	0	0
bcHASG	291	61	3	25	0	202	58	0	0	0
bcAWKH	287	38	0	10	1	238	37	0	0	0
bcEAUT	283	37	1	10	2	233	38	0	0	0
bcFUSH	280	26	1	9	0	244	25	0	0	0
bcBMOH	276	35	2	6	0	233	36	0	0	0
bcFPDK	272	33	1	12	0	226	33	0	0	0
bcDIGB	269	14	2	5	0	248	16	0	0	0
bcBBAH	266	31	3	8	2	222	32	0	0	0
bcFPUA	262	56	2	16	1	187	54	0	0	0
bcDMKD	258	25	3	12	2	216	28	0	0	0
bcFYFV	255	67	1	18	0	169	58	0	0	0
bcBODV	252	13	2	6	0	231	14	0	0	0
bcCFHI	26797	15076	253	2097	161	9210	20206	0	0	0
bcDCPA	15540	8409	136	1274	75	5646	10278	0	0	0
bcDMLM	11975	5888	94	734	50	5209	7157	0	0	0
bcARKK	9820	5271	111	952	60	3426	6096	0	0	0
bcEIVY	8165	2556	46	2901	157	2505	2669	0	0	0
bcGOED	7014	3474	53	640	96	2751	3661	0	0	0
bcADGI	6147	2578	55	423	48	3043	2774	0	0	0
bcFQQC	5290	2563	40	318	38	2331	2601	0	0	0
bcGLSR	4635	1823	36	290	21	2465	2035	0	0	0
bcBKMT	4115	1478	34	275	13	2315	1511	0	0	0
bcCPXI	3709	2160	50	321	28	1150	2144	0	0	0
bcFZDI	3380	1116	37	165	31	2031	1144	0	0	0
bcHBRN	3134	241	14	65	3	2811	253	0	0	0
bcHJAF	2954	224	14	75	3	2638	234	0	0	0
bcEQHJ	2780	1434	33	246	5	1062	1371	0	0	0
bcGYLZ	2636	234	16	65	0	2321	237	0	0	0
bcHDAI	2528	204	11	49	4	2260	209	0	0	0
bcFDTL	2431	175	13	59	2	2182	179	0	0	0
bcBMZC	2338	172	12	71	3	2080	179	0	0	0
bcFDVF	2271	199	10	65	1	1996	201	0	0	0
bcHVXR	2207	175	11	59	2	1960	184	0	0	0
bcCWNK	2158	212	7	65	6	1868	201	0	0	0
bcATMT	2102	163	9	46	2	1882	166	0	0	0
bcIBCZ	2056	167	9	33	1	1846	163	0	0	0
bcFRHD	2018	128	6	38	1	1845	128	0	0	0
bcDJBP	1976	173	10	40	3	1750	181	0	0	0
bcEMGD	1936	176	7	38	2	1713	176	0	0	0
bcHWTS	1899	183	11	34	2	1669	179	0	0	0
bcEMZS	1864	164	10	39	2	1649	171	0	0	0
bcBYBC	1833	136	6	37	5	1649	137	0	0	0
bcHIBA	1799	204	11	51	2	1531	218	0	0	0
bcAHIJ	1771	128	14	29	1	1599	130	0	0	0
bcBYVG	1744	162	10	55	2	1515	172	0	0	0
bcEDJC	1717	153	13	40	3	1508	160	0	0	0
bcGTIY	1694	153	8	51	3	1479	147	0	0	0
bcFGDI	1670	93	9	32	4	1532	104	0	0	0
bcCABX	1650	263	3	839	49	496	264	0	0	0
bcFZLH	1627	125	6	30	3	1463	133	0	0	0
bcHTKE	1607	781	10	112	5	699	670	0	0	0
bcCJMM	1585	109	4	36	1	1435	107	0	0	0
bcETXS	1567	140	5	30	3	1389	143	0	0	0
bcFRSE	1548	145	5	37	2	1359	149	0	0	0
bcHWMC	1528	163	8	38	1	1318	155	0	0	0
bcDJKF	1512	120	12	33	4	1343	127	0	0	0
bcEKZJ	1496	100	3	23	1	1369	98	0	0	0
bcDHZT	1477	127	6	35	2	1307	115	0	0	0
bcCTGM	1461	191	1	39	1	1229	171	0	0	0
bcBZUN	1445	117	3	27	3	1295	117	0	0	0
bcCIQL	1430	84	8	25	0	1313	92	0	0	0
bcFNSD	1413	118	5	25	3	1262	124	0	0	0
bcAKXL	1400	110	6	34	1	1249	117	0	0	0
bcFJZU	1387	136	12	87	7	1145	140	0	0	0
bcCPXW	1372	219	6	35	4	1108	217	0	0	0
bcEGCF	1358	89	8	32	1	1228	98	0	0	0
bcECZR	1344	137	9	25	0	1173	144	0	0	0
bcAHBT	1329	104	6	34	1	1184	107	0	0	0
bcEUXD	1315	118	4	18	3	1172	108	0	0	0
bcFSOL	1302	146	4	28	4	1120	144	0	0	0
bcBEKZ	1290	116	3	36	4	1131	113	0	0	0
bcFQXT	1276	102	5	28	1	1140	104	0	0	0
bcASRK	1262	643	12	74	8	525	583	0	0	0
bcAHHI	1247	85	7	20	1	1134	87	0	0	0
bcBPII	1235	111	7	29	2	1086	115	0	0	0
bcFPDG	1222	151	6	35	0	1030	148	0	0	0
bcFGNB	1209	414	3	142	7	643	375	0	0	0
bcIFGJ	1197	82	5	27	1	1082	84	0	0	0
bcCYKW	1185	96	14	28	1	1046	108	0	0	0
bcERXF	1174	83	7	15	0	1069	87	0	0	0
bcGKNC	1163	562	17	81	10	493	514	0	0	0
bcCUTP	1151	119	6	26	2	998	124	0	0	0
bcGIQQ	1141	85	12	22	2	1020	94	0	0	0
bcCUSA	1130	108	6	28	1	987	110	0	0	0
bcBOGJ	1120	107	8	21	0	984	106	0	0	0
bcBPYA	1109	60	4	25	2	1018	62	0	0	0
bcGCZS	1097	81	4	21	1	990	86	0	0	0
bcCVWK	1086	87	8	17	1	973	88	0	0	0
bcFJMX	1075	76	6	22	3	968	85	0	0	0
bcCPRE	1063	110	5	34	0	914	104	0	0	0
bcGHNE	1053	535	9	92	6	411	508	0	0	0
bcDKPO	1043	104	8	23	1	907	105	0	0	0
bcCTPE	1033	95	6	18	3	911	96	0	0	0
bcFTCW	1023	83	8	24	1	907	90	0	0	0
bcGNMA	1013	115	1	15	0	882	111	0	0	0
bcCLKF	1003	103	5	17	1	877	105	0	0	0
bcBTZM	992	102	1	24	2	863	101	0	0	0
bcBSCJ	982	99	0	27	1	855	91	0	0	0
bcGMGR	972	78	6	19	1	868	82	0	0	0
bcDXJG	961	93	8	22	1	837	100	0	0	0
bcGVZA	951	92	1	27	0	831	92	0	0	0
bcFOBZ	940	90	5	25	1	819	85	0	0	0
bcBUNU	930	133	5	33	2	757	134	0	0	0
bcHMGU	920	499	15	63	3	340	449	0	0	0
bcBGPA	910	62	3	18	2	825	65	0	0	0
bcHHVC	901	204	4	34	2	657	194	0	0	0
bcANKP	892	75	3	19	2	793	75	0	0	0
bcGNGK	882	97	1	24	1	759	95	0	0	0
bcDHQM	871	70	2	24	0	775	68	0	0	0
bcDVCA	861	107	5	22	2	725	104	0	0	0
bcELUQ	851	88	7	14	3	739	91	0	0	0
bcGPIH	841	65	9	12	0	755	71	0	0	0
bcAWBN	831	117	1	29	1	683	115	0	0	0
bcBGZQ	821	79	2	35	3	702	81	0	0	0
bcCPRC	812	83	4	24	2	699	79	0	0	0
bcFDFM	802	75	4	21	3	699	73	0	0	0
bcDSXA	792	88	2	16	1	685	82	0	0	0
bcDHUV	782	88	4	24	2	664	81	0	0	0
bcEBZC	773	68	7	13	1	684	71	0	0	0
bcDDMK	763	66	1	16	0	680	61	0	0	0
bcANMO	753	70	1	24	1	657	70	0	0	0
bcGRUL	744	76	4	23	1	640	73	0	0	0
bcHXHS	734	68	4	20	2	640	65	0	0	0
bcBTFA	724	46	4	20	0	654	48	0	0	0
bcBGHW	715	72	3	16	4	620	71	0	0	0
bcEYFV	705	67	6	19	0	613	72	0	0	0
bcBKET	696	83	10	18	0	585	89	0	0	0
bcDTQZ	687	67	1	13	1	605	68	0	0	0
bcDUNX	677	79	3	19	1	575	80	0	0	0
bcFXHN	667	62	3	13	0	589	60	0	0	0
bcBDJY	657	54	3	18	3	579	56	0	0	0
bcDENR	648	60	4	17	0	567	63	0	0	0
bcEJRT	638	64	3	14	0	557	60	0	0	0
bcGCDW	629	51	2	11	3	562	52	0	0	0
bcEUGF	620	64	9	24	2	521	73	0	0	0
bcEVEP	611	58	1	22	2	528	54	0	0	0
bcBNYR	602	81	2	18	2	499	79	0	0	0
bcEOOR	593	51	6	14	1	521	57	0	0	0
bcDULB	584	67	1	18	2	496	63	0	0	0
bcBTQA	575	61	3	24	0	487	64	0	0	0
bcFYCP	566	48	4	13	0	501	46	0	0	0
bcBMXA	558	188	3	55	3	309	160	0	0	0
bcDDDP	548	58	1	5	0	484	60	0	0	0
bcDWIQ	539	50	4	19	0	466	54	0	0	0
bcAQBK	531	35	6	10	2	478	39	0	0	0
bcFMLP	523	102	2	34	1	384	78	0	0	0
bcHJWH	515	68	2	14	0	431	69	0	0	0
bcHPZB	505	56	2	10	0	437	56	0	0	0
bcEZJQ	497	37	3	7	1	449	38	0	0	0
bcEVLC	489	63	1	14	0	411	59	0	0	0
bcEFYE	481	66	0	14	0	401	64	0	0	0
bcFFLS	473	52	4	9	0	408	53	0	0	0
bcDWJK	465	55	1	14	3	392	56	0	0	0
bcCLHC	458	47	2	10	0	399	47	0	0	0
bcCRYF	452	24	3	9	2	414	28	0	0	0
bcEXTB	446	50	1	14	0	381	50	0	0	0
bcDOWI	438	47	5	10	2	374	49	0	0	0
bcHWIT	432	31	6	7	0	388	38	0	0	0
bcCEEE	425	88	0	27	0	310	75	0	0	0
bcCAAG	419	106	2	27	4	280	95	0	0	0
bcEFKM	412	40	3	17	0	352	36	0	0	0
bcDPIP	407	40	3	13	1	350	43	0	0	0
bcFNWI	401	43	6	8	0	344	49	0	0	0
bcIIFJ	395	33	3	7	0	352	34	0	0	0
bcDMWX	390	33	3	14	0	340	36	0	0	0
bcEUEI	384	48	2	11	0	323	44	0	0	0
bcDFIA	379	41	1	10	2	325	40	0	0	0
bcATNR	374	35	2	9	0	328	34	0	0	0
bcCDZB	368	31	2	9	1	325	33	0	0	0
bcEEHJ	363	59	4	8	1	291	61	0	0	0
bcGNXO	358	42	1	27	4	284	44	0	0	0
bcFFZN	353	38	1	14	2	298	33	0	0	0
bcAJVK	348	30	3	17	0	298	33	0	0	0
bcCWQB	343	28	2	12	0	301	30	0	0	0
bcAIBJ	338	36	0	7	1	294	34	0	0	0
bcAJEH	333	5	2	5	0	321	5	0	0	0
bcDJKN	329	41	2	7	1	278	42	0	0	0
bcERQF	325	34	3	8	0	280	38	0	0	0
bcFNIY	320	161	5	36	0	118	136	0	0	0
bcCZGF	315	50	4	17	0	244	52	0	0	0
bcFGCB	311	32	4	8	0	267	34	0	0	0
bcEOGI	306	23	1	5	0	277	24	0	0	0
bcFFTS	302	7	3	0	0	292	8	0	0	0
bcAXNN	298	39	4	7	0	248	42	0	0	0
bcHTWA	294	33	0	6	0	255	31	0	0	0
bcDIIV	291	29	3	9	1	249	31	0	0	0
bcGGSJ	287	37	4	13	0	233	49	0	0	0
bcFQUP	283	85	2	15	1	180	74	0	0	0
bcCSCT	280	23	6	7	0	244	28	0	0	0
bcGQMP	276	21	0	5	1	249	21	0	0	0
bcABDK	272	15	2	7	0	248	19	0	0	0
bcFEFZ	269	25	0	12	2	230	26	0	0	0
bcESHK	266	32	2	9	0	223	33	0	0	0
bcGDVZ	262	18	3	7	1	233	20	0	0	0
bcCIFV	258	24	0	7	0	227	22	0	0	0
bcGPBK	255	25	2	7	1	220	26	0	0	0
bcDAHI	252	23	0	7	0	222	22	0	0	0
bcCSBF	26694	5683	141	12438	611	7821	6610	0	0	0
bcHJBS	15539	7724	134	1867	73	5741	9266	0	0	0
bcBOKY	11971	6440	95	1060	32	4344	7396	0	0	0
bcESNX	9802	4349	81	734	105	4533	4748	0	0	0
bcFIVF	8160	4460	77	656	54	2913	4611	0	0	0
bcEJJZ	7010	3714	62	669	84	2481	4062	0	0	0
bcEUXF	6141	3301	76	605	20	2139	3587	0	0	0
bcAHXH	5288	2764	58	491	15	1960	2832	0	0	0
bcBXRW	4633	318	25	73	2	4215	346	0	0	0
bcDMME	4114	1846	32	286	7	1943	1974	0	0	0
bcGZLY	3708	2020	39	335	29	1285	2067	0	0	0
bcGWRJ	3379	1847	47	299	7	1179	1878	0	0	0
bcEVUJ	3134	260	13	80	5	2776	270	0	0	0
bcCXCX	2953	920	22	144	22	1845	799	0	0	0
bcBXKL	2780	218	14	52	2	2494	218	0	0	0
bcENCM	2635	230	12	56	1	2336	240	0	0	0
bcIBAZ	2528	166	12	59	3	2288	175	0	0	0
bcCEWT	2428	203	12	54	1	2158	195	0	0	0
bcCAME	2337	161	8	26	2	2140	161	0	0	0
bcGDNR	2271	728	15	802	43	683	724	0	0	0
bcFVHM	2207	168	17	38	2	1982	182	0	0	0
bcFARB	2157	177	6	58	2	1914	185	0	0	0
bcGYOJ	2102	173	7	56	3	1863	167	0	0	0
bcIIVU	2056	209	10	49	3	1785	216	0	0	0
bcGVMY	2017	236	9	66	3	1703	244	0	0	0
bcGDRF	1976	146	14	36	1	1779	153	0	0	0
bcERCW	1935	136	6	32	3	1758	130	0	0	0
bcGPQC	1899	117	13	39	6	1724	126	0	0	0
bcHXYO	1864	181	9	35	1	1638	192	0	0	0
bcEBFB	1833	925	22	164	10	712	854	0	0	0
bcFMFU	1798	147	5	45	1	1600	138	0	0	0
bcHUGM	1771	148	8	42	3	1570	148	0	0	0
bcGJBI	1744	159	11	23	4	1547	164	0	0	0
bcERIX	1717	124	5	38	5	1545	123	0	0	0
bcDUKO	1694	119	9	27	3	1536	126	0	0	0
bcFLLM	1670	216	13	56	6	1379	219	0	0	0
bcASNB	1650	190	7	48	2	1403	195	0	0	0
bcCXWN	1627	252	11	35	1	1328	224	0	0	0
bcFOKR	1606	96	5	32	2	1471	98	0	0	0
bcIHKZ	1585	146	12	38	2	1387	149	0	0	0
bcEEHC	1567	160	6	36	3	1362	145	0	0	0
bcGOIZ	1548	144	7	39	3	1355	156	0	0	0
bcDTTZ	1528	99	10	33	2	1384	108	0	0	0
bcFDTG	1512	105	10	42	1	1354	113	0	0	0
bcEWBV	1496	129	2	33	1	1331	124	0	0	0
bcEYWM	1477	108	6	25	0	1338	109	0	0	0
bcIFIB	1461	134	7	47	5	1268	134	0	0	0
bcESQY	1445	108	9	25	2	1301	109	0	0	0
bcFHJE	1430	158	7	39	1	1225	154	0	0	0
bcALAA	1413	107	12	27	4	1263	112	0	0	0
bcHIQC	1400	100	7	28	3	1262	97	0	0	0
bcCYJG	1387	106	10	27	0	1244	106	0	0	0
bcBDRS	1372	119	9	24	1	1219	126	0	0	0
bcEBXL	1358	147	6	32	3	1170	150	0	0	0
bcDLCV	1344	120	9	26	1	1188	123	0	0	0
bcHOST	1329	118	7	29	0	1175	113	0	0	0
bcCIZE	1315	219	9	43	3	1041	209	0	0	0
bcAZOR	1302	105	8	35	1	1153	111	0	0	0
bcCWQT	1290	107	9	29	3	1142	113	0	0	0
bcGYGB	1276	80	8	23	1	1164	86	0	0	0
bcGMWK	1262	111	5	30	5	1111	117	0	0	0
bcBUDR	1247	94	10	20	0	1123	101	0	0	0
bcDGMB	1235	118	8	37	1	1071	117	0	0	0
bcBLOL	1222	114	3	22	1	1082	104	0	0	0
bcHHEV	1209	114	10	36	0	1049	117	0	0	0
bcEGOY	1197	102	5	22	2	1066	103	0	0	0
bcIHRK	1185	92	2	24	1	1066	82	0	0	0
bcICFV	1174	88	10	16	0	1060	96	0	0	0
bcFCHE	1163	141	7	32	1	982	150	0	0	0
bcACNA	1151	118	13	31	1	988	133	0	0	0
bcCZVF	1140	117	6	29	1	987	118	0	0	0
bcCTTB	1130	121	3	24	1	981	117	0	0	0
bcGNWF	1120	141	9	31	1	938	143	0	0	0
bcFCCY	1109	101	7	34	0	967	109	0	0	0
bcCJEB	1097	79	3	19	4	992	80	0	0	0
bcBBCY	1086	121	7	24	0	934	126	0	0	0
bcGEVL	1074	88	5	24	0	957	85	0	0	0
bcGPKG	1063	80	7	20	0	956	85	0	0	0
bcCMRL	1053	101	1	23	1	927	95	0	0	0
bcBVPE	1043	88	5	28	2	920	90	0	0	0
bcFNHQ	1033	86	8	23	3	913	90	0	0	0
bcCYFB	1023	58	4	15	0	946	61	0	0	0
bcFFPH	1013	431	13	73	3	493	390	0	0	0
bcCEDF	1002	104	4	29	1	864	107	0	0	0
bcHBAO	992	74	5	23	2	888	76	0	0	0
bcFYKP	982	60	7	25	1	889	66	0	0	0
bcEOFX	972	75	6	19	1	871	73	0	0	0
bcEFGM	961	104	7	21	1	828	104	0	0	0
bcGRRG	951	105	6	23	0	817	108	0	0	0
bcCPKH	940	89	5	25	0	821	91	0	0	0
bcGWBZ	930	86	4	30	0	810	88	0	0	0
bcDCFN	920	114	7	26	5	768	110	0	0	0
bcAFLW	910	82	5	23	1	799	87	0	0	0
bcDYTQ	900	77	9	26	3	785	82	0	0	0
bcDKBD	892	79	3	15	0	795	78	0	0	0
bcHYBF	882	69	8	28	1	776	76	0	0	0
bcAQER	871	90	7	20	3	751	94	0	0	0
bcBCTL	861	86	5	39	2	729	88	0	0	0
bcGYIG	851	67	4	11	0	769	71	0	0	0
bcEIIX	841	68	2	17	1	753	67	0	0	0
bcGFBC	830	78	5	23	1	723	83	0	0	0
bcCVXJ	821	120	1	19	2	679	114	0	0	0
bcCENW	812	105	2	15	1	689	106	0	0	0
bcDSBZ	802	37	7	9	2	747	44	0	0	0
bcFMHI	792	93	1	15	2	681	90	0	0	0
bcGIKS	782	70	3	15	0	694	73	0	0	0
bcENZJ	773	83	3	17	1	669	82	0	0	0
bcHAIQ	763	84	7	24	1	647	87	0	0	0
bcAUIO	753	160	5	39	3	546	154	0	0	0
bcGXXL	744	88	0	22	1	633	87	0	0	0
bcDJKE	734	340	6	67	11	310	324	0	0	0
bcBJMW	724	78	5	25	2	614	83	0	0	0
bcGOUW	715	73	4	22	1	615	71	0	0	0
bcBUDN	705	54	6	17	0	628	59	0	0	0
bcHZEE	696	68	4	16	0	608	68	0	0	0
bcFOEP	687	48	3	10	1	625	48	0	0	0
bcGTTR	677	87	3	13	2	572	90	0	0	0
bcANOG	666	60	4	19	0	583	62	0	0	0
bcDHWX	657	57	4	11	2	583	55	0	0	0
bcHAXM	648	78	3	12	0	555	73	0	0	0
bcFZJI	638	78	5	15	2	538	84	0	0	0
bcIJBU	629	65	5	18	2	539	66	0	0	0
bcBBWE	620	55	4	16	1	544	58	0	0	0
bcHMEF	611	79	1	9	0	522	69	0	0	0
bcAKUF	602	45	4	20	2	531	49	0	0	0
bcHUZZ	593	96	4	19	0	474	97	0	0	0
bcANAF	584	61	4	14	1	504	59	0	0	0
bcDQDW	575	93	1	24	2	455	85	0	0	0
bcFMOL	566	80	3	13	2	468	76	0	0	0
bcBCEB	558	52	3	6	1	496	51	0	0	0
bcGQAE	548	46	4	11	0	487	44	0	0	0
bcDRZW	539	19	5	12	0	503	24	0	0	0
bcHXRT	531	66	5	17	0	443	64	0	0	0
bcDLXL	523	59	6	11	1	446	62	0	0	0
bcGROU	514	40	3	10	2	459	44	0	0	0
bcDIJK	505	43	2	21	2	437	45	0	0	0
bcFPBM	497	86	6	16	1	388	85	0	0	0
bcGDQV	489	52	2	12	0	423	49	0	0	0
bcIAUP	481	69	4	12	2	394	69	0	0	0
bcBQRP	473	48	3	12	2	408	47	0	0	0
bcDXAO	465	52	0	8	0	405	48	0	0	0
bcGCKN	458	35	4	13	1	405	36	0	0	0
bcFGTQ	452	48	3	7	3	391	48	0	0	0
bcASVX	445	61	1	13	0	370	59	0	0	0
bcDNJQ	438	47	1	12	0	378	46	0	0	0
bcCUWL	432	34	2	5	1	390	32	0	0	0
bcFBZX	425	55	1	4	1	364	55	0	0	0
bcESBA	419	73	2	19	1	324	73	0	0	0
bcASYG	412	43	3	8	1	357	43	0	0	0
bcHELJ	407	60	0	5	0	342	55	0	0	0
bcHETE	401	37	1	2	0	361	33	0	0	0
bcDTDZ	395	40	3	15	0	337	39	0	0	0
bcGCCY	390	42	0	7	1	340	41	0	0	0
bcBWQR	384	37	2	14	1	330	39	0	0	0
bcIJLU	379	42	1	14	0	322	43	0	0	0
bcCXUY	374	50	3	13	2	306	51	0	0	0
bcBHOC	368	32	2	12	0	322	33	0	0	0
bcGYVZ	363	34	2	21	0	306	36	0	0	0
bcHWVV	358	33	1	8	0	316	34	0	0	0
bcHSAP	353	27	0	10	1	315	27	0	0	0
bcIEIS	348	123	1	23	0	201	108	0	0	0
bcGMAC	343	48	3	12	1	279	51	0	0	0
bcCBUC	338	24	3	1	0	310	27	0	0	0
bcHSYV	333	23	2	10	0	298	25	0	0	0
bcCKGE	329	46	1	10	0	272	43	0	0	0
bcESAS	325	30	0	8	0	287	29	0	0	0
bcBRDG	320	31	3	10	0	276	34	0	0	0
bcFNVQ	315	40	2	11	0	262	38	0	0	0
bcESUD	310	13	0	5	0	292	13	0	0	0
bcDIKR	306	29	1	12	1	263	29	0	0	0
bcGKVO	301	31	0	5	0	265	31	0	0	0
bcAZJW	298	27	0	6	0	265	27	0	0	0
bcIAQC	294	121	2	22	0	149	114	0	0	0
bcFACG	290	104	2	44	0	140	99	0	0	0
bcFHNY	287	61	0	6	1	219	45	0	0	0
bcAVCA	283	35	0	10	0	238	35	0	0	0
bcIAMZ	280	33	0	4	1	242	31	0	0	0
bcGIRR	276	33	1	4	1	237	33	0	0	0
bcEOLP	272	49	3	11	0	209	51	0	0	0
bcFVNN	269	15	1	6	1	246	17	0	0	0
bcCCPE	266	31	3	1	0	231	31	0	0	0
bcHPMY	262	36	3	14	1	208	37	0	0	0
bcEBLR	258	75	2	17	0	164	77	0	0	0
bcHQHE	255	17	2	5	0	231	16	0	0	0
bcBSUT	252	31	1	7	1	212	29	0	0	0
bcAPOB	26476	5166	113	13186	616	7395	6276	0	0	0
bcGQNZ	15532	7724	131	1510	35	6132	9447	0	0	0
bcEXNT	11970	4324	102	2796	151	4597	4864	0	0	0
bcHUVH	9790	5601	100	761	50	3278	6769	0	0	0
bcHRVT	8155	4337	79	486	45	3208	4921	0	0	0
bcBLPH	6993	3697	85	738	19	2454	3999	0	0	0
bcHCRF	6135	3296	79	464	29	2267	3696	0	0	0
bcDMHD	5283	2182	38	442	10	2611	2185	0	0	0
bcDVGB	4633	2463	44	313	11	1802	2538	0	0	0
bcDKSE	4107	1881	32	342	13	1839	1846	0	0	0
bcEAZF	3707	1141	29	277	9	2251	1134	0	0	0
bcDEJK	3378	659	19	203	15	2482	661	0	0	0
bcGIEN	3134	859	13	179	3	2080	810	0	0	0
bcDSXS	2952	259	18	53	2	2620	272	0	0	0
bcATZC	2776	1293	21	269	6	1187	1252	0	0	0
bcDKZE	2635	372	14	82	5	2162	363	0	0	0
bcDCEA	2527	188	11	43	1	2284	190	0	0	0
bcDATW	2427	212	7	44	2	2162	216	0	0	0
bcCEXD	2337	219	10	57	2	2049	221	0	0	0
bcBXDV	2270	214	5	53	4	1994	208	0	0	0
bcEMKF	2207	741	12	151	7	1296	751	0	0	0
bcGCOS	2157	220	14	58	4	1861	219	0	0	0
bcCUQN	2102	180	10	48	5	1859	182	0	0	0
bcHFIV	2056	395	11	68	4	1578	389	0	0	0
bcGSMJ	2017	159	12	51	4	1791	161	0	0	0
bcHZGB	1976	129	10	42	5	1790	137	0	0	0
bcDUOJ	1935	132	9	26	1	1767	134	0	0	0
bcBRAQ	1899	176	16	37	3	1667	185	0	0	0
bcEUUQ	1863	145	15	46	1	1656	158	0	0	0
bcFLBX	1833	885	9	177	5	757	848	0	0	0
bcHVXY	1798	96	7	26	1	1668	100	0	0	0
bcBIKR	1771	131	6	42	2	1590	127	0	0	0
bcDZLV	1743	98	11	29	5	1600	106	0	0	0
bcBPQT	1717	122	8	36	1	1550	125	0	0	0
bcEAPL	1694	584	14	102	4	990	561	0	0	0
bcDSBU	1670	732	14	123	5	796	677	0	0	0
bcHIBH	1649	138	6	40	2	1463	141	0	0	0
bcCFJZ	1627	195	5	44	4	1379	187	0	0	0
bcGRRF	1606	150	7	30	1	1418	148	0	0	0
bcHJEM	1585	118	7	29	2	1429	123	0	0	0
bcGBRB	1567	154	15	40	2	1356	158	0	0	0
bcFRSL	1547	131	12	46	0	1358	142	0	0	0
