Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcDIPK	291	41	4	7	1	238	43	0	0	0
bcAXNU	286	150	3	26	0	107	115	0	0	0
bcBQMH	280	28	1	12	0	239	28	0	0	0
bcEDNL	275	43	4	21	0	207	44	0	0	0
bcGWUM	271	111	1	27	1	131	94	0	0	0
bcHOYY	265	39	4	8	1	213	33	0	0	0
bcBMKC	259	32	5	7	0	215	36	0	0	0
bcGTZZ	254	104	5	37	0	108	91	0	0	0
bcHCUU	21566	13008	315	1809	91	6343	16364	0	0	0
bcDRTR	14592	8726	167	1427	93	4179	10254	0	0	0
bcBHIE	11186	6434	158	933	41	3620	7122	0	0	0
bcHWMF	9361	5942	113	959	25	2322	6066	0	0	0
bcFVLZ	7604	3582	84	1334	51	2553	3562	0	0	0
bcENQI	6102	3677	63	617	54	1691	3873	0	0	0
bcDYXS	4943	3166	57	443	16	1261	2981	0	0	0
bcAYOD	3998	2264	50	438	7	1239	2232	0	0	0
bcAZCC	3225	1638	31	316	5	1235	1643	0	0	0
bcAPOW	2645	1593	32	369	8	643	1492	0	0	0
bcFUHA	2279	744	32	94	16	1393	696	0	0	0
bcHOKO	2015	387	26	1077	44	481	419	0	0	0
bcCBKG	1830	380	19	106	8	1317	353	0	0	0
bcGODR	1705	602	26	44	8	1025	514	0	0	0
bcHNQK	1607	193	10	32	6	1366	182	0	0	0
bcIAJQ	1526	301	13	66	7	1139	285	0	0	0
bcGAAM	1453	669	8	82	10	684	625	0	0	0
bcFMHU	1405	134	11	23	4	1233	147	0	0	0
bcBOQV	1358	672	23	44	5	614	571	0	0	0
bcBWXK	1316	119	10	28	3	1156	124	0	0	0
bcFRIY	1278	120	11	39	0	1108	124	0	0	0
bcEBZC	1244	118	14	34	1	1077	127	0	0	0
bcBBIT	1211	98	9	26	3	1075	106	0	0	0
bcBRLC	1186	199	7	34	2	944	188	0	0	0
bcEQOP	1159	114	14	34	0	997	125	0	0	0
bcDMSZ	1137	360	9	44	3	721	317	0	0	0
bcEQTL	1114	98	8	32	1	975	107	0	0	0
bcEYIV	1095	368	12	56	11	648	323	0	0	0
bcBVIH	1071	112	6	20	2	931	109	0	0	0
bcEVPF	1053	97	8	23	0	925	95	0	0	0
bcEAET	1035	121	8	33	1	872	123	0	0	0
bcAIUJ	1017	101	7	26	1	882	98	0	0	0
bcFRWL	1002	136	6	42	1	817	141	0	0	0
bcEZCX	987	92	6	28	1	860	94	0	0	0
bcIJFX	972	127	10	39	5	791	128	0	0	0
bcAJMK	957	107	5	29	2	814	99	0	0	0
bcDPDO	944	102	8	25	0	809	101	0	0	0
bcHPHT	931	98	10	16	0	807	99	0	0	0
bcBZOG	919	86	10	20	1	802	88	0	0	0
bcGKCP	905	76	9	13	1	806	83	0	0	0
bcAWTN	893	502	11	94	11	275	462	0	0	0
bcFIOQ	881	97	9	22	0	753	94	0	0	0
bcEDXF	869	150	8	25	2	684	141	0	0	0
bcEIWH	857	91	6	26	1	733	93	0	0	0
bcFJWH	847	368	6	97	0	376	322	0	0	0
bcBYMR	837	81	6	22	1	727	84	0	0	0
bcBJDV	826	81	11	38	2	694	88	0	0	0
bcCAXY	816	108	8	23	0	677	105	0	0	0
bcDQYT	806	457	6	90	4	249	407	0	0	0
bcFNNS	795	103	9	16	3	664	105	0	0	0
bcCDKM	785	99	8	22	1	655	102	0	0	0
bcBQLQ	777	111	8	29	2	627	114	0	0	0
bcHWJP	767	100	10	19	0	638	98	0	0	0
bcCLSI	758	67	6	18	0	667	70	0	0	0
bcGVEV	749	85	3	28	3	630	81	0	0	0
bcEJYH	739	113	17	21	3	585	116	0	0	0
bcGZNS	730	78	2	20	0	630	73	0	0	0
bcDCHV	721	86	13	24	0	598	95	0	0	0
bcEHKN	714	88	5	17	0	604	88	0	0	0
bcDBYX	706	73	4	28	0	601	73	0	0	0
bcHJFO	699	73	6	20	0	600	69	0	0	0
bcETXQ	691	89	5	12	0	585	81	0	0	0
bcAIMA	684	66	7	13	2	596	71	0	0	0
bcGVDA	676	98	11	23	1	543	97	0	0	0
bcHBCV	669	96	6	23	2	542	94	0	0	0
bcADYE	661	98	9	20	0	534	107	0	0	0
bcDLLP	653	84	6	16	0	547	86	0	0	0
bcGLWQ	646	76	3	19	0	548	73	0	0	0
bcEIUG	639	71	6	19	1	542	72	0	0	0
bcBSJI	632	77	4	23	0	528	73	0	0	0
bcHJIF	626	130	7	17	0	472	128	0	0	0
bcHWIS	619	256	4	59	4	296	211	0	0	0
bcFNWE	612	75	6	13	4	514	74	0	0	0
bcCMQB	606	82	5	16	1	502	82	0	0	0
bcEHMS	599	42	1	11	1	544	42	0	0	0
bcGUNG	593	79	5	23	1	485	76	0	0	0
bcEDTY	585	60	2	22	0	501	59	0	0	0
bcBPCL	577	62	8	19	0	488	64	0	0	0
bcCPBE	571	56	5	19	0	491	60	0	0	0
bcIARX	564	51	8	7	0	498	54	0	0	0
bcIBPR	558	233	10	48	4	263	200	0	0	0
bcBWLE	551	51	5	19	0	476	52	0	0	0
bcBFQY	544	270	9	82	1	182	244	0	0	0
bcBVZZ	538	61	3	20	1	453	62	0	0	0
bcBDFR	531	58	1	30	1	441	51	0	0	0
bcHGZO	526	230	7	51	1	237	193	0	0	0
bcCSTB	519	105	8	34	1	371	110	0	0	0
bcCGBM	513	58	8	19	3	425	59	0	0	0
bcGEGI	507	46	6	12	0	443	49	0	0	0
bcGPWJ	500	209	6	54	4	227	175	0	0	0
bcHLSK	494	232	3	54	1	204	207	0	0	0
bcCULK	487	54	5	11	1	416	55	0	0	0
bcEKKJ	481	205	3	38	0	235	181	0	0	0
bcDAAB	475	86	4	21	5	359	89	0	0	0
bcBJTD	469	59	1	18	1	390	54	0	0	0
bcFJOG	463	124	6	25	3	305	115	0	0	0
bcDTBB	456	61	2	11	3	379	56	0	0	0
bcAMOV	449	34	3	13	3	396	38	0	0	0
bcAIGN	443	231	6	42	4	160	216	0	0	0
bcCXCL	437	53	6	11	0	367	55	0	0	0
bcGQJF	431	176	5	50	0	200	151	0	0	0
bcAZYG	426	66	0	7	0	353	65	0	0	0
bcFDLW	420	46	4	21	0	349	50	0	0	0
bcHKNE	415	64	3	9	1	338	59	0	0	0
bcDDFW	409	68	6	19	2	314	70	0	0	0
bcEGLM	404	138	1	28	3	234	114	0	0	0
bcAMDL	398	71	3	11	0	313	71	0	0	0
bcGTJN	392	54	5	10	0	323	56	0	0	0
bcHMGD	386	61	3	15	1	306	58	0	0	0
bcCFQV	380	193	4	30	1	152	175	0	0	0
bcAZBP	374	67	5	11	0	291	72	0	0	0
bcDRVN	369	35	2	6	2	324	37	0	0	0
bcCBHP	363	33	2	6	1	321	33	0	0	0
bcBVQH	357	48	1	7	0	301	41	0	0	0
bcAWVH	351	150	6	33	0	162	133	0	0	0
bcBQOW	346	177	5	37	1	126	145	0	0	0
bcIICM	341	51	1	14	0	275	50	0	0	0
bcANBZ	335	37	1	7	1	289	35	0	0	0
bcDLDC	330	98	3	27	3	199	89	0	0	0
bcDXCS	324	41	4	4	0	275	41	0	0	0
bcEBYW	318	57	4	15	0	242	59	0	0	0
bcAOPE	314	137	6	26	3	142	131	0	0	0
bcAIPY	309	133	3	26	1	146	116	0	0	0
bcAQWB	303	28	6	6	0	263	33	0	0	0
bcFWKQ	297	38	0	13	0	246	34	0	0	0
bcGSIC	291	48	8	17	0	218	62	0	0	0
bcGOGS	286	130	5	26	0	125	106	0	0	0
bcAFMF	280	27	3	10	0	240	30	0	0	0
bcEMOE	275	40	1	7	1	226	36	0	0	0
bcDQAE	271	28	4	9	0	230	31	0	0	0
bcDTLH	265	51	3	6	0	205	49	0	0	0
bcFKQV	259	35	5	9	1	209	36	0	0	0
bcDHFX	254	42	0	9	0	203	40	0	0	0
bcIFQD	21482	13542	352	2252	59	5277	15172	0	0	0
bcCKLT	14581	8860	200	1639	120	3762	9547	0	0	0
bcICSZ	11166	6586	154	1264	24	3138	7024	0	0	0
bcGJNW	9352	5418	138	720	50	3026	6294	0	0	0
bcIEQZ	7603	4741	116	757	24	1965	4911	0	0	0
bcFSTP	6096	3917	97	743	8	1331	4053	0	0	0
bcHAND	4942	2849	60	281	17	1735	2563	0	0	0
bcBRZM	3991	2413	59	342	21	1156	2155	0	0	0
bcGZRA	3224	1959	44	335	27	859	1834	0	0	0
bcDZIJ	2643	652	23	108	17	1843	604	0	0	0
bcGVQW	2278	1064	19	57	7	1131	880	0	0	0
bcIHKM	2014	1051	30	135	14	784	922	0	0	0
bcBBSG	1829	485	22	73	2	1247	464	0	0	0
bcFWPX	1704	232	14	49	4	1405	230	0	0	0
bcBKGL	1607	363	12	56	3	1173	319	0	0	0
bcGRTS	1525	123	6	33	0	1363	123	0	0	0
bcEARS	1452	189	12	47	1	1203	192	0	0	0
bcBIBB	1405	180	12	42	1	1170	182	0	0	0
bcBGFR	1358	194	13	56	4	1091	202	0	0	0
bcCENH	1315	794	19	120	6	376	748	0	0	0
bcFRFX	1278	129	11	34	1	1103	136	0	0	0
bcDGLO	1244	341	13	77	6	807	321	0	0	0
bcFJTB	1211	131	8	21	3	1048	132	0	0	0
bcBFBM	1186	527	7	140	2	510	474	0	0	0
bcASMM	1159	192	15	64	2	886	191	0	0	0
bcCITU	1137	147	12	44	2	932	132	0	0	0
bcDFAE	1114	91	10	24	1	988	92	0	0	0
bcAZTB	1095	106	11	33	0	945	106	0	0	0
bcBIOM	1071	107	4	51	1	908	105	0	0	0
bcHIBW	1053	94	5	31	2	921	100	0	0	0
bcHEVB	1034	103	14	24	3	890	113	0	0	0
bcHYPJ	1017	93	9	29	1	885	98	0	0	0
bcCXQW	1002	102	11	11	3	875	103	0	0	0
bcFYJF	986	106	10	23	0	847	110	0	0	0
bcGKIQ	972	93	12	25	2	840	106	0	0	0
bcDORQ	957	109	7	17	0	824	113	0	0	0
bcDQOL	944	96	5	30	3	810	93	0	0	0
bcDTMU	931	142	8	30	3	748	139	0	0	0
bcDXNL	919	95	8	20	1	795	103	0	0	0
bcCGPF	905	77	8	21	3	796	75	0	0	0
bcEGUA	893	96	10	25	0	762	95	0	0	0
bcCOOH	880	99	7	24	0	750	99	0	0	0
bcASKQ	868	87	5	29	1	746	85	0	0	0
bcCRDB	857	365	7	75	2	408	319	0	0	0
bcHIWX	847	74	9	17	4	743	74	0	0	0
bcICPK	837	87	4	29	0	717	85	0	0	0
bcFKEN	826	83	9	22	1	711	85	0	0	0
bcIFRW	816	93	8	16	1	698	84	0	0	0
bcBWKC	806	80	1	18	0	707	75	0	0	0
bcAMQF	795	73	13	17	0	692	76	0	0	0
bcFDGT	785	100	6	12	0	667	99	0	0	0
bcEHBB	777	448	14	117	0	198	394	0	0	0
bcICQH	767	92	4	27	4	640	92	0	0	0
bcGEZC	758	355	8	77	3	315	303	0	0	0
bcCEQS	749	96	9	19	1	624	100	0	0	0
bcFSRY	739	84	13	20	2	620	92	0	0	0
bcGIHL	730	98	6	31	2	593	100	0	0	0
bcFEKZ	721	73	6	19	0	623	74	0	0	0
bcEJCU	714	73	6	16	1	618	75	0	0	0
bcHDQO	706	245	6	51	1	403	218	0	0	0
bcHCMQ	699	382	8	76	3	230	341	0	0	0
bcGZXW	691	75	7	24	2	583	78	0	0	0
bcGKYC	684	141	13	41	1	488	194	0	0	0
bcDQSM	676	152	2	20	0	502	127	0	0	0
bcBMCS	669	333	9	75	2	250	292	0	0	0
bcARJE	661	81	7	26	1	546	82	0	0	0
bcBUOI	653	113	8	22	0	510	116	0	0	0
bcEFFI	646	75	7	17	0	547	70	0	0	0
bcFWZD	639	104	14	23	0	498	106	0	0	0
bcGCPB	632	53	0	22	0	557	48	0	0	0
bcGQFR	626	53	6	13	3	551	57	0	0	0
bcFBVL	619	61	6	15	3	534	67	0	0	0
bcHRQG	612	107	3	21	0	481	99	0	0	0
bcASDE	606	68	4	19	0	515	63	0	0	0
bcAQVG	599	83	7	16	0	493	81	0	0	0
bcCEAO	593	380	12	67	1	133	345	0	0	0
bcCKYX	585	91	13	24	0	457	93	0	0	0
bcHVAH	577	55	5	24	2	491	63	0	0	0
bcBVEO	571	55	4	19	1	492	50	0	0	0
bcBRFO	564	83	3	16	2	460	79	0	0	0
bcBGTW	558	97	4	16	1	440	101	0	0	0
bcGVVO	551	57	4	17	0	473	60	0	0	0
bcFQMF	544	91	6	14	1	432	88	0	0	0
bcHULZ	538	79	2	28	1	428	76	0	0	0
bcFEUN	531	254	11	55	2	209	217	0	0	0
bcDEYP	526	65	8	11	0	442	73	0	0	0
bcEUSK	519	66	7	11	0	435	69	0	0	0
bcCJPV	513	65	6	18	0	424	73	0	0	0
bcGBWA	507	261	12	47	1	186	235	0	0	0
bcBXQY	500	70	4	15	0	411	69	0	0	0
bcHHBB	494	92	6	14	0	382	87	0	0	0
bcFZNX	487	53	4	16	0	414	56	0	0	0
bcCOLX	481	55	7	19	4	396	57	0	0	0
bcFVHK	475	155	4	30	6	280	131	0	0	0
bcCLOZ	469	73	4	27	0	365	66	0	0	0
bcDDIQ	463	59	3	14	1	386	61	0	0	0
bcEKCB	456	75	7	17	0	357	76	0	0	0
bcBQID	449	58	10	18	0	363	66	0	0	0
bcAOSZ	443	45	2	13	1	382	47	0	0	0
bcCZIG	437	49	8	9	0	371	53	0	0	0
bcBLST	431	255	7	32	0	137	218	0	0	0
bcCPDL	426	59	9	8	1	349	66	0	0	0
bcHPHH	420	199	6	48	1	166	167	0	0	0
bcHKIV	415	52	4	11	2	346	48	0	0	0
bcAPUJ	409	183	9	42	2	173	152	0	0	0
bcDOAJ	404	40	3	6	0	355	44	0	0	0
bcHVGS	398	49	4	10	0	335	50	0	0	0
bcAQCR	392	35	1	6	0	350	33	0	0	0
bcBAGI	386	137	6	34	2	207	126	0	0	0
bcEBHY	380	125	5	48	1	201	110	0	0	0
bcCXZR	374	73	4	13	0	284	76	0	0	0
bcCOUR	369	44	5	11	1	308	44	0	0	0
bcBYUF	363	115	3	34	1	210	98	0	0	0
bcDOFH	357	81	7	23	2	244	81	0	0	0
bcDQRW	351	36	3	8	0	304	39	0	0	0
bcBKPO	346	51	6	12	0	277	55	0	0	0
bcBUSU	341	138	1	45	2	155	113	0	0	0
bcBPCE	335	51	3	4	2	275	48	0	0	0
bcCXOZ	330	31	6	9	1	283	35	0	0	0
bcIDTZ	324	26	1	10	0	287	26	0	0	0
bcDUTY	318	46	2	10	1	259	43	0	0	0
bcFDAH	314	138	0	47	0	129	119	0	0	0
bcFHAX	309	20	2	11	0	276	23	0	0	0
bcGAYG	303	31	0	4	0	268	30	0	0	0
bcGAQI	297	20	0	8	0	269	19	0	0	0
bcCNDH	291	30	4	8	0	249	33	0	0	0
bcEBPQ	286	90	3	25	0	168	80	0	0	0
bcFXWL	280	36	2	5	0	237	37	0	0	0
bcCLTE	275	35	0	10	0	230	31	0	0	0
bcAFCS	270	28	3	11	0	228	27	0	0	0
bcAVEK	265	30	0	8	0	227	29	0	0	0
bcGDIC	259	57	2	16	1	183	53	0	0	0
bcCYPK	254	26	1	10	0	217	27	0	0	0
bcGJZY	21432	13227	308	2262	64	5571	16216	0	0	0
bcBXDR	14472	8651	202	1628	62	3929	10085	0	0	0
bcGXXF	11159	6697	160	977	39	3286	8718	0	0	0
bcFEMX	9333	5347	123	1012	56	2795	6199	0	0	0
bcEVUL	7603	4692	119	998	20	1774	4695	0	0	0
bcENWB	6096	3584	69	566	12	1865	3679	0	0	0
bcEHIM	4937	2613	50	547	11	1716	2653	0	0	0
bcEFRV	3990	2397	57	424	11	1101	2206	0	0	0
bcAYMS	3222	1801	44	346	29	1002	1730	0	0	0
bcENUR	2643	327	21	51	3	2241	333	0	0	0
bcCNOC	2274	762	24	75	24	1389	674	0	0	0
bcDZON	2014	182	14	52	0	1766	185	0	0	0
bcBOMP	1827	145	17	50	4	1611	157	0	0	0
bcEYUJ	1704	149	9	29	1	1516	145	0	0	0
bcFQZH	1605	161	13	45	0	1386	166	0	0	0
bcHKYE	1525	193	15	43	1	1273	198	0	0	0
bcGAZX	1452	262	17	72	1	1100	238	0	0	0
bcFMTY	1404	188	10	38	1	1167	181	0	0	0
bcBLAC	1358	131	15	26	3	1183	128	0	0	0
bcGVIY	1315	161	12	28	1	1113	155	0	0	0
bcDBIZ	1277	182	6	78	4	1007	175	0	0	0
bcDWGJ	1244	653	21	134	5	431	656	0	0	0
bcBMNP	1211	570	21	106	6	508	526	0	0	0
bcEGTJ	1186	122	11	41	3	1009	118	0	0	0
bcEWMX	1159	148	8	24	4	975	143	0	0	0
bcAIXG	1137	377	18	81	1	660	367	0	0	0
bcDCFG	1114	104	10	26	3	971	109	0	0	0
bcDBAP	1094	95	7	25	2	965	98	0	0	0
bcFSGP	1071	98	10	17	0	946	108	0	0	0
bcHATT	1053	105	4	30	2	912	96	0	0	0
bcAYZM	1034	113	5	24	2	890	110	0	0	0
bcCSOI	1017	83	10	27	0	897	83	0	0	0
bcDZZV	1002	134	8	34	6	820	134	0	0	0
bcHWGX	986	106	7	20	6	847	107	0	0	0
bcBIBZ	972	417	14	86	2	453	351	0	0	0
bcAPGV	957	102	9	27	0	819	107	0	0	0
bcDCVB	944	94	7	17	1	825	96	0	0	0
bcHWHC	931	94	4	13	1	819	87	0	0	0
bcFRTB	919	106	8	20	2	783	109	0	0	0
bcHIDN	905	433	11	110	6	345	375	0	0	0
bcHHUZ	893	95	3	15	2	778	92	0	0	0
bcHIRL	880	105	9	33	2	731	111	0	0	0
bcCNSG	868	72	6	15	0	775	74	0	0	0
bcBDHH	857	99	4	22	3	729	91	0	0	0
bcCLBB	847	87	4	17	1	738	81	0	0	0
bcCGJB	837	177	9	38	0	613	162	0	0	0
bcIEIX	826	110	8	13	0	695	111	0	0	0
bcCKOV	816	100	10	19	2	685	102	0	0	0
bcDQUT	806	87	4	27	0	688	90	0	0	0
bcEDZE	795	91	13	33	2	656	99	0	0	0
bcDHBH	785	99	4	15	2	665	102	0	0	0
bcEVGJ	777	67	2	13	4	691	65	0	0	0
bcDSRT	767	93	5	64	5	600	91	0	0	0
bcEYAU	758	59	6	20	1	672	64	0	0	0
bcHPAY	749	246	10	45	2	446	213	0	0	0
bcGZIK	739	62	3	11	0	663	61	0	0	0
bcHPTK	730	70	7	19	0	634	79	0	0	0
bcFSYB	721	92	13	14	0	602	102	0	0	0
bcCXSU	714	88	5	14	0	607	90	0	0	0
bcHMEA	706	90	4	21	1	590	87	0	0	0
bcCELI	699	57	2	18	1	621	56	0	0	0
bcASSV	691	93	7	29	2	560	101	0	0	0
bcCYUB	684	65	7	15	1	596	67	0	0	0
bcFLMX	676	67	2	19	0	588	61	0	0	0
bcEQHK	669	83	3	24	0	559	82	0	0	0
bcEOXQ	661	97	3	20	2	539	94	0	0	0
bcEPAK	653	94	3	18	1	537	93	0	0	0
bcAYXJ	646	69	3	21	0	553	70	0	0	0
bcCYAC	639	82	1	19	2	535	80	0	0	0
bcHDMY	632	93	10	23	2	504	93	0	0	0
bcCGWU	626	80	10	17	1	518	88	0	0	0
bcHBZV	619	106	7	24	0	482	101	0	0	0
bcCCTS	612	115	3	19	1	474	101	0	0	0
bcBZWH	606	95	3	26	0	482	89	0	0	0
bcDLNI	598	54	4	14	4	522	58	0	0	0
bcGUHS	593	269	5	87	4	228	214	0	0	0
bcGOFO	585	158	6	7	0	414	135	0	0	0
bcEBSP	577	254	10	47	3	263	214	0	0	0
bcIJBI	571	73	5	15	0	478	70	0	0	0
bcCKKK	564	169	3	42	3	347	140	0	0	0
bcDDWD	558	69	4	8	0	477	66	0	0	0
bcDUTO	551	61	3	15	1	471	58	0	0	0
bcBEIB	544	67	5	18	0	454	70	0	0	0
bcEAQY	538	47	7	12	0	472	53	0	0	0
bcFFCG	531	72	10	12	2	435	81	0	0	0
bcFSRT	526	48	2	12	0	464	48	0	0	0
bcBLNO	519	62	6	16	0	435	62	0	0	0
bcDWKR	513	61	1	22	1	428	61	0	0	0
bcCYXY	507	132	6	23	1	345	122	0	0	0
bcGEUN	500	61	1	14	0	424	61	0	0	0
bcFOBV	493	81	4	13	2	393	78	0	0	0
bcANZF	487	60	5	8	0	414	61	0	0	0
bcAWLE	481	181	10	33	0	257	151	0	0	0
bcALTU	475	29	3	8	1	434	28	0	0	0
bcGKUA	469	78	7	33	2	349	82	0	0	0
bcGBPL	463	56	4	13	0	390	63	0	0	0
bcDIOC	456	62	6	26	0	362	61	0	0	0
bcAVUR	449	185	6	40	3	215	168	0	0	0
bcCZPH	443	69	5	16	0	353	68	0	0	0
bcEVOG	437	45	5	4	0	383	46	0	0	0
bcFGYF	431	37	2	7	1	384	38	0	0	0
bcEICX	426	62	8	15	2	339	62	0	0	0
bcCDBH	420	55	6	11	0	348	61	0	0	0
bcDOQY	415	44	4	7	2	358	46	0	0	0
bcCSOS	409	52	4	9	2	342	55	0	0	0
bcEHQH	404	66	0	18	0	320	55	0	0	0
bcAWIM	398	76	0	15	0	307	68	0	0	0
bcEUZW	392	45	5	14	0	328	48	0	0	0
bcHBFD	386	155	10	39	0	182	153	0	0	0
bcBNXO	380	48	4	14	0	314	49	0	0	0
bcFRWE	374	147	4	40	2	181	138	0	0	0
bcAOBO	369	185	7	40	3	134	167	0	0	0
bcBQMZ	363	131	4	26	2	200	114	0	0	0
bcAOEH	357	51	2	17	1	286	49	0	0	0
bcGAQG	351	52	3	15	1	280	50	0	0	0
bcCFLT	346	41	3	13	2	287	43	0	0	0
bcEAIN	341	53	3	8	0	277	54	0	0	0
bcDZNO	335	20	4	5	0	306	24	0	0	0
bcCBOP	330	32	0	8	1	289	29	0	0	0
bcBPTQ	324	87	6	24	0	207	75	0	0	0
bcBWFP	318	36	3	15	0	264	40	0	0	0
bcDSNZ	314	41	3	6	1	263	39	0	0	0
bcCWPT	309	35	3	7	0	264	32	0	0	0
bcEMIX	303	39	2	6	0	256	41	0	0	0
bcBAAD	297	46	5	17	2	227	52	0	0	0
bcEPZB	291	41	1	14	1	234	39	0	0	0
bcIFJS	286	32	4	8	1	241	32	0	0	0
bcAWKO	280	79	2	16	4	179	64	0	0	0
bcEION	275	53	2	10	0	210	47	0	0	0
bcCEGK	270	23	0	8	0	239	23	0	0	0
bcFZQT	265	107	2	24	0	132	102	0	0	0
bcCCFW	259	29	3	8	0	219	31	0	0	0
bcDFBL	254	110	2	29	1	112	89	0	0	0
bcGXCH	21389	11145	293	3841	185	5925	14440	0	0	0
bcFFZI	14455	6339	174	4509	193	3240	7428	0	0	0
bcAMSX	11137	6820	162	1077	39	3039	8054	0	0	0
bcFMFK	9328	5066	119	1179	149	2815	5393	0	0	0
bcGVXN	7602	4276	127	877	44	2278	4928	0	0	0
bcGGFY	6082	3613	98	697	17	1657	3848	0	0	0
bcCOZY	4930	2983	69	518	11	1349	2839	0	0	0
bcEWJC	3988	1943	51	223	12	1759	2003	0	0	0
bcIHCD	3221	1973	64	281	13	890	1750	0	0	0
bcHDZZ	2636	1302	41	429	13	851	1161	0	0	0
bcBUST	2274	579	19	118	5	1553	533	0	0	0
bcAWEZ	2012	182	14	38	2	1776	176	0	0	0
bcIFPL	1824	195	13	42	3	1571	187	0	0	0
bcHSQP	1704	909	19	232	9	535	795	0	0	0
bcCXVL	1605	889	23	177	1	515	824	0	0	0
bcCUBI	1525	200	12	37	2	1274	196	0	0	0
bcBPKD	1451	234	10	50	1	1156	220	0	0	0
bcIGAS	1404	152	6	28	1	1217	155	0	0	0
bcAGCW	1357	268	12	62	2	1013	254	0	0	0
bcDBAJ	1315	134	9	31	2	1139	143	0	0	0
bcIGZG	1277	112	7	34	1	1123	111	0	0	0
bcDZWK	1244	82	7	30	0	1125	84	0	0	0
bcCAJG	1211	111	13	29	0	1058	121	0	0	0
bcDABF	1186	108	9	28	3	1038	108	0	0	0
bcELAW	1159	96	12	26	1	1024	107	0	0	0
bcEYXA	1137	105	13	32	1	986	121	0	0	0
bcHTFF	1114	114	9	26	0	965	113	0	0	0
bcEBMQ	1094	150	9	39	1	895	150	0	0	0
bcBJRG	1071	116	4	28	1	922	113	0	0	0
bcGKDS	1052	107	15	29	0	901	116	0	0	0
bcDFGC	1034	109	10	23	0	892	115	0	0	0
bcGYUC	1017	127	14	29	1	846	129	0	0	0
bcDMOH	1002	93	7	16	0	886	97	0	0	0
bcBBTI	986	131	5	30	1	819	133	0	0	0
bcHBHN	972	84	14	29	5	840	95	0	0	0
bcHUGR	957	91	11	18	0	837	87	0	0	0
bcDURL	944	496	19	130	9	290	456	0	0	0
bcAUCQ	931	299	9	55	4	564	265	0	0	0
bcAXHL	919	296	8	30	3	582	260	0	0	0
bcFAUI	905	415	16	107	2	365	370	0	0	0
bcEUQU	893	102	9	21	1	760	105	0	0	0
bcBUXP	880	81	7	22	1	769	86	0	0	0
bcHMPF	868	366	9	80	6	407	325	0	0	0
bcHBVB	857	223	9	56	1	568	208	0	0	0
bcEVMZ	847	98	9	16	2	722	100	0	0	0
bcBPMZ	837	82	14	17	0	724	91	0	0	0
bcBKUB	826	83	9	29	2	703	89	0	0	0
bcIJZL	816	115	7	24	1	669	118	0	0	0
bcDGLZ	806	68	4	13	1	720	68	0	0	0
bcCOEB	795	120	9	28	2	636	121	0	0	0
bcBGQQ	785	74	5	21	2	683	71	0	0	0
bcBTZF	777	91	4	25	2	655	94	0	0	0
bcDJWY	767	75	6	17	1	668	82	0	0	0
bcBLEQ	758	100	5	23	0	630	96	0	0	0
bcAVVN	749	70	5	27	0	647	70	0	0	0
bcDVXQ	739	106	7	17	2	607	89	0	0	0
bcFGAW	730	73	11	20	0	626	80	0	0	0
bcHVKE	721	132	3	35	0	551	116	0	0	0
bcDLEP	714	113	9	24	1	567	111	0	0	0
bcIATD	706	98	4	19	0	585	89	0	0	0
bcCDGZ	699	64	6	18	1	610	67	0	0	0
bcDUER	691	342	14	89	6	240	292	0	0	0
bcEICI	684	103	5	27	0	549	103	0	0	0
bcHUIY	676	226	8	50	1	391	198	0	0	0
bcDVCF	669	100	8	20	2	539	102	0	0	0
bcFLXA	661	148	4	37	3	469	137	0	0	0
bcASBS	653	92	8	23	1	529	99	0	0	0
bcBRAX	646	66	4	14	1	561	62	0	0	0
bcELNQ	639	308	13	71	2	245	263	0	0	0
bcIHPI	632	66	10	14	3	539	72	0	0	0
bcBRAG	626	323	4	69	4	226	268	0	0	0
bcDWGZ	619	303	6	59	3	248	280	0	0	0
bcDFCB	612	65	3	23	0	521	61	0	0	0
bcIDHD	606	108	6	26	0	466	100	0	0	0
bcFDKQ	598	68	2	25	1	502	68	0	0	0
bcBVJL	593	74	5	18	0	496	74	0	0	0
bcFDGZ	585	68	5	22	2	488	65	0	0	0
bcAJFY	577	169	7	37	0	364	155	0	0	0
bcGEZW	571	250	11	61	4	245	239	0	0	0
bcCPMI	564	72	7	23	1	461	78	0	0	0
bcEJSY	558	85	6	15	1	451	86	0	0	0
bcERLU	551	104	1	25	4	417	93	0	0	0
bcDIYK	544	59	8	19	0	458	66	0	0	0
bcCPXG	538	83	6	21	2	426	83	0	0	0
bcGQGQ	531	67	3	20	0	441	66	0	0	0
bcGPMZ	526	69	4	20	0	433	69	0	0	0
bcBHGU	519	69	11	22	0	417	76	0	0	0
bcAZPV	513	61	2	13	4	433	57	0	0	0
bcGLLH	507	71	3	25	0	408	70	0	0	0
bcFOZM	500	112	4	32	0	352	99	0	0	0
bcEXWQ	493	56	3	18	3	413	52	0	0	0
bcBJBJ	487	54	3	16	2	412	56	0	0	0
bcBEDT	481	59	6	20	0	396	59	0	0	0
bcEEIF	475	227	6	55	1	186	186	0	0	0
